dt,dt_iso,Date ,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1543708800,2018-12-02 00:00:00 +0000 UTC,2018-12-02 00:00:00 ,4887398,,,,278.9,277.05,281.05,996,,,88,4,100,0.3,,,,,,,,90,701,Mist,mist,50n
1543708800,2018-12-02 00:00:00 +0000 UTC,2018-12-02 00:00:00 ,4887398,,,,278.9,277.05,281.05,996,,,88,4,100,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1543708800,2018-12-02 00:00:00 +0000 UTC,2018-12-02 00:00:00 ,4887398,,,,278.9,277.05,281.05,996,,,88,4,100,0.3,,,,,,,,90,721,Haze,haze,50n
1543712400,2018-12-02 01:00:00 +0000 UTC,2018-12-02 01:00:00 ,4887398,,,,279.18,277.35,281.65,996,,,92,4,90,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1543712400,2018-12-02 01:00:00 +0000 UTC,2018-12-02 01:00:00 ,4887398,,,,279.18,277.35,281.65,996,,,92,4,90,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1543712400,2018-12-02 01:00:00 +0000 UTC,2018-12-02 01:00:00 ,4887398,,,,279.18,277.35,281.65,996,,,92,4,90,0.9,,,,,,,,90,701,Mist,mist,50n
1543712400,2018-12-02 01:00:00 +0000 UTC,2018-12-02 01:00:00 ,4887398,,,,279.18,277.35,281.65,996,,,92,4,90,0.9,,,,,,,,90,741,Fog,fog,50n
1543712400,2018-12-02 01:00:00 +0000 UTC,2018-12-02 01:00:00 ,4887398,,,,279.18,277.35,281.65,996,,,92,4,90,0.9,,,,,,,,90,721,Haze,haze,50n
1543716000,2018-12-02 02:00:00 +0000 UTC,2018-12-02 02:00:00 ,4887398,,,,278.99,277.15,281.45,995,,,92,5,90,,,,,,,,,90,701,Mist,mist,50n
1543716000,2018-12-02 02:00:00 +0000 UTC,2018-12-02 02:00:00 ,4887398,,,,278.99,277.15,281.45,995,,,92,5,90,,,,,,,,,90,741,Fog,fog,50n
1543716000,2018-12-02 02:00:00 +0000 UTC,2018-12-02 02:00:00 ,4887398,,,,278.99,277.15,281.45,995,,,92,5,90,,,,,,,,,90,721,Haze,haze,50n
1543719600,2018-12-02 03:00:00 +0000 UTC,2018-12-02 03:00:00 ,4887398,,,,279.74,277.25,283.05,993,,,92,5,100,0.9,,,,,,,,90,521,Rain,proximity shower rain,09n
1543719600,2018-12-02 03:00:00 +0000 UTC,2018-12-02 03:00:00 ,4887398,,,,279.74,277.25,283.05,993,,,92,5,100,0.9,,,,,,,,90,701,Mist,mist,50n
1543719600,2018-12-02 03:00:00 +0000 UTC,2018-12-02 03:00:00 ,4887398,,,,279.74,277.25,283.05,993,,,92,5,100,0.9,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1543719600,2018-12-02 03:00:00 +0000 UTC,2018-12-02 03:00:00 ,4887398,,,,279.74,277.25,283.05,993,,,92,5,100,0.9,,,,,,,,90,741,Fog,fog,50n
1543719600,2018-12-02 03:00:00 +0000 UTC,2018-12-02 03:00:00 ,4887398,,,,279.74,277.25,283.05,993,,,92,5,100,0.9,,,,,,,,90,721,Haze,haze,50n
1543723200,2018-12-02 04:00:00 +0000 UTC,2018-12-02 04:00:00 ,4887398,,,,279.99,277.05,283.25,994,,,89,6,260,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1543723200,2018-12-02 04:00:00 +0000 UTC,2018-12-02 04:00:00 ,4887398,,,,279.99,277.05,283.25,994,,,89,6,260,3,,,,,,,,90,701,Mist,mist,50n
1543723200,2018-12-02 04:00:00 +0000 UTC,2018-12-02 04:00:00 ,4887398,,,,279.99,277.05,283.25,994,,,89,6,260,3,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1543723200,2018-12-02 04:00:00 +0000 UTC,2018-12-02 04:00:00 ,4887398,,,,279.99,277.05,283.25,994,,,89,6,260,3,,,,,,,,90,721,Haze,haze,50n
1543726800,2018-12-02 05:00:00 +0000 UTC,2018-12-02 05:00:00 ,4887398,,,,280.34,277.25,285.35,993,,,92,4,80,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1543726800,2018-12-02 05:00:00 +0000 UTC,2018-12-02 05:00:00 ,4887398,,,,280.34,277.25,285.35,993,,,92,4,80,3,,,,,,,,90,701,Mist,mist,50n
1543726800,2018-12-02 05:00:00 +0000 UTC,2018-12-02 05:00:00 ,4887398,,,,280.34,277.25,285.35,993,,,92,4,80,3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1543726800,2018-12-02 05:00:00 +0000 UTC,2018-12-02 05:00:00 ,4887398,,,,280.34,277.25,285.35,993,,,92,4,80,3,,,,,,,,90,721,Haze,haze,50n
1543730400,2018-12-02 06:00:00 +0000 UTC,2018-12-02 06:00:00 ,4887398,,,,279.5,277.05,282.75,993,,,92,5,197,0.9,,,,,,,,40,501,Rain,moderate rain,10n
1543730400,2018-12-02 06:00:00 +0000 UTC,2018-12-02 06:00:00 ,4887398,,,,279.5,277.05,282.75,993,,,92,5,197,0.9,,,,,,,,40,701,Mist,mist,50n
1543734000,2018-12-02 07:00:00 +0000 UTC,2018-12-02 07:00:00 ,4887398,,,,279.36,276.95,282.85,994,,,92,5,197,0.3,,,,,,,,90,500,Rain,light rain,10n
1543734000,2018-12-02 07:00:00 +0000 UTC,2018-12-02 07:00:00 ,4887398,,,,279.36,276.95,282.85,994,,,92,5,197,0.3,,,,,,,,90,701,Mist,mist,50n
1543737600,2018-12-02 08:00:00 +0000 UTC,2018-12-02 08:00:00 ,4887398,,,,279.28,276.95,282.85,994,,,92,5,230,,,,,,,,,90,701,Mist,mist,50n
1543737600,2018-12-02 08:00:00 +0000 UTC,2018-12-02 08:00:00 ,4887398,,,,279.28,276.95,282.85,994,,,92,5,230,,,,,,,,,90,741,Fog,fog,50n
1543741200,2018-12-02 09:00:00 +0000 UTC,2018-12-02 09:00:00 ,4887398,,,,279.12,276.85,282.35,993,,,88,5,230,,,,,,,,,75,741,Fog,fog,50n
1543741200,2018-12-02 09:00:00 +0000 UTC,2018-12-02 09:00:00 ,4887398,,,,279.12,276.85,282.35,993,,,88,5,230,,,,,,,,,75,701,Mist,mist,50n
1543744800,2018-12-02 10:00:00 +0000 UTC,2018-12-02 10:00:00 ,4887398,,,,279.4,276.65,283.75,993,,,92,5,230,0.3,,,,,,,,90,500,Rain,light rain,10n
1543744800,2018-12-02 10:00:00 +0000 UTC,2018-12-02 10:00:00 ,4887398,,,,279.4,276.65,283.75,993,,,92,5,230,0.3,,,,,,,,90,741,Fog,fog,50n
1543744800,2018-12-02 10:00:00 +0000 UTC,2018-12-02 10:00:00 ,4887398,,,,279.4,276.65,283.75,993,,,92,5,230,0.3,,,,,,,,90,701,Mist,mist,50n
1543748400,2018-12-02 11:00:00 +0000 UTC,2018-12-02 11:00:00 ,4887398,,,,279.27,276.65,283.75,993,,,96,3,182,0.3,,,,,,,,90,500,Rain,light rain,10n
1543748400,2018-12-02 11:00:00 +0000 UTC,2018-12-02 11:00:00 ,4887398,,,,279.27,276.65,283.75,993,,,96,3,182,0.3,,,,,,,,90,701,Mist,mist,50n
1543748400,2018-12-02 11:00:00 +0000 UTC,2018-12-02 11:00:00 ,4887398,,,,279.27,276.65,283.75,993,,,96,3,182,0.3,,,,,,,,90,600,Snow,light snow,13n
1543748400,2018-12-02 11:00:00 +0000 UTC,2018-12-02 11:00:00 ,4887398,,,,279.27,276.65,283.75,993,,,96,3,182,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1543748400,2018-12-02 11:00:00 +0000 UTC,2018-12-02 11:00:00 ,4887398,,,,279.27,276.65,283.75,993,,,96,3,182,0.3,,,,,,,,90,741,Fog,fog,50n
1543752000,2018-12-02 12:00:00 +0000 UTC,2018-12-02 12:00:00 ,4887398,,,,279.28,276.65,283.15,992,,,95,2,110,0.3,,,,,,,,90,500,Rain,light rain,10n
1543752000,2018-12-02 12:00:00 +0000 UTC,2018-12-02 12:00:00 ,4887398,,,,279.28,276.65,283.15,992,,,95,2,110,0.3,,,,,,,,90,701,Mist,mist,50n
1543752000,2018-12-02 12:00:00 +0000 UTC,2018-12-02 12:00:00 ,4887398,,,,279.28,276.65,283.15,992,,,95,2,110,0.3,,,,,,,,90,741,Fog,fog,50n
1543755600,2018-12-02 13:00:00 +0000 UTC,2018-12-02 13:00:00 ,4887398,,,,279.58,276.95,282.55,992,,,92,2,130,0.3,,,,,,,,90,500,Rain,light rain,10n
1543755600,2018-12-02 13:00:00 +0000 UTC,2018-12-02 13:00:00 ,4887398,,,,279.58,276.95,282.55,992,,,92,2,130,0.3,,,,,,,,90,701,Mist,mist,50n
1543755600,2018-12-02 13:00:00 +0000 UTC,2018-12-02 13:00:00 ,4887398,,,,279.58,276.95,282.55,992,,,92,2,130,0.3,,,,,,,,90,741,Fog,fog,50n
1543759200,2018-12-02 14:00:00 +0000 UTC,2018-12-02 14:00:00 ,4887398,,,,279.86,277.05,282.55,993,,,86,5,220,0.3,,,,,,,,90,500,Rain,light rain,10d
1543759200,2018-12-02 14:00:00 +0000 UTC,2018-12-02 14:00:00 ,4887398,,,,279.86,277.05,282.55,993,,,86,5,220,0.3,,,,,,,,90,701,Mist,mist,50d
1543759200,2018-12-02 14:00:00 +0000 UTC,2018-12-02 14:00:00 ,4887398,,,,279.86,277.05,282.55,993,,,86,5,220,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1543759200,2018-12-02 14:00:00 +0000 UTC,2018-12-02 14:00:00 ,4887398,,,,279.86,277.05,282.55,993,,,86,5,220,0.3,,,,,,,,90,741,Fog,fog,50d
1543762800,2018-12-02 15:00:00 +0000 UTC,2018-12-02 15:00:00 ,4887398,,,,279.82,277.55,283.15,994,,,76,8,250,0.3,,,,,,,,90,500,Rain,light rain,10d
1543762800,2018-12-02 15:00:00 +0000 UTC,2018-12-02 15:00:00 ,4887398,,,,279.82,277.55,283.15,994,,,76,8,250,0.3,,,,,,,,90,701,Mist,mist,50d
1543762800,2018-12-02 15:00:00 +0000 UTC,2018-12-02 15:00:00 ,4887398,,,,279.82,277.55,283.15,994,,,76,8,250,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1543762800,2018-12-02 15:00:00 +0000 UTC,2018-12-02 15:00:00 ,4887398,,,,279.82,277.55,283.15,994,,,76,8,250,0.3,,,,,,,,90,741,Fog,fog,50d
1543766400,2018-12-02 16:00:00 +0000 UTC,2018-12-02 16:00:00 ,4887398,,,,279.39,277.15,282.15,995,,,76,5,260,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1543766400,2018-12-02 16:00:00 +0000 UTC,2018-12-02 16:00:00 ,4887398,,,,279.39,277.15,282.15,995,,,76,5,260,0.9,,,,,,,,75,701,Mist,mist,50d
1543770000,2018-12-02 17:00:00 +0000 UTC,2018-12-02 17:00:00 ,4887398,,,,279.34,277.65,281.45,994,,,70,5,260,0.3,,,,,,,,75,500,Rain,light rain,10d
1543770000,2018-12-02 17:00:00 +0000 UTC,2018-12-02 17:00:00 ,4887398,,,,279.34,277.65,281.45,994,,,70,5,260,0.3,,,,,,,,75,701,Mist,mist,50d
1543773600,2018-12-02 18:00:00 +0000 UTC,2018-12-02 18:00:00 ,4887398,,,,279.07,277.65,281.15,995,,,70,6,240,0.3,,,,,,,,90,500,Rain,light rain,10d
1543773600,2018-12-02 18:00:00 +0000 UTC,2018-12-02 18:00:00 ,4887398,,,,279.07,277.65,281.15,995,,,70,6,240,0.3,,,,,,,,90,701,Mist,mist,50d
1543777200,2018-12-02 19:00:00 +0000 UTC,2018-12-02 19:00:00 ,4887398,,,,278.62,277.15,280.35,995,,,73,5,250,,,,,,,,,90,301,Drizzle,drizzle,09d
1543780800,2018-12-02 20:00:00 +0000 UTC,2018-12-02 20:00:00 ,4887398,,,,278.43,277.05,280.15,996,,,78,5,250,0.3,,,,,,,,90,500,Rain,light rain,10d
1543780800,2018-12-02 20:00:00 +0000 UTC,2018-12-02 20:00:00 ,4887398,,,,278.43,277.05,280.15,996,,,78,5,250,0.3,,,,,,,,90,301,Drizzle,drizzle,09d
1543780800,2018-12-02 20:00:00 +0000 UTC,2018-12-02 20:00:00 ,4887398,,,,278.43,277.05,280.15,996,,,78,5,250,0.3,,,,,,,,90,701,Mist,mist,50d
1543784400,2018-12-02 21:00:00 +0000 UTC,2018-12-02 21:00:00 ,4887398,,,,277.94,276.65,279.85,997,,,82,4,230,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1543784400,2018-12-02 21:00:00 +0000 UTC,2018-12-02 21:00:00 ,4887398,,,,277.94,276.65,279.85,997,,,82,4,230,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1543784400,2018-12-02 21:00:00 +0000 UTC,2018-12-02 21:00:00 ,4887398,,,,277.94,276.65,279.85,997,,,82,4,230,0.9,,,,,,,,90,701,Mist,mist,50d
1543788000,2018-12-02 22:00:00 +0000 UTC,2018-12-02 22:00:00 ,4887398,,,,277.45,275.95,278.75,998,,,82,5,240,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1543788000,2018-12-02 22:00:00 +0000 UTC,2018-12-02 22:00:00 ,4887398,,,,277.45,275.95,278.75,998,,,82,5,240,0.9,,,,,,,,90,301,Drizzle,drizzle,09d
1543788000,2018-12-02 22:00:00 +0000 UTC,2018-12-02 22:00:00 ,4887398,,,,277.45,275.95,278.75,998,,,82,5,240,0.9,,,,,,,,90,701,Mist,mist,50d
1543791600,2018-12-02 23:00:00 +0000 UTC,2018-12-02 23:00:00 ,4887398,,,,277.25,276.25,278.15,999,,,85,6,250,0.3,,,,,,,,90,500,Rain,light rain,10n
1543791600,2018-12-02 23:00:00 +0000 UTC,2018-12-02 23:00:00 ,4887398,,,,277.25,276.25,278.15,999,,,85,6,250,0.3,,,,,,,,90,701,Mist,mist,50n
1543795200,2018-12-03 00:00:00 +0000 UTC,2018-12-03 00:00:00 ,4887398,,,,276.6,275.15,277.55,1000,,,85,3,260,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1543795200,2018-12-03 00:00:00 +0000 UTC,2018-12-03 00:00:00 ,4887398,,,,276.6,275.15,277.55,1000,,,85,3,260,0.9,,,,,,,,90,701,Mist,mist,50n
1543798800,2018-12-03 01:00:00 +0000 UTC,2018-12-03 01:00:00 ,4887398,,,,276.19,274.75,277.55,1001,,,88,4,280,0.3,,,,,,,,90,500,Rain,light rain,10n
1543798800,2018-12-03 01:00:00 +0000 UTC,2018-12-03 01:00:00 ,4887398,,,,276.19,274.75,277.55,1001,,,88,4,280,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1543798800,2018-12-03 01:00:00 +0000 UTC,2018-12-03 01:00:00 ,4887398,,,,276.19,274.75,277.55,1001,,,88,4,280,0.3,,,,,,,,90,701,Mist,mist,50n
1543802400,2018-12-03 02:00:00 +0000 UTC,2018-12-03 02:00:00 ,4887398,,,,275.77,274.15,278.15,1002,,,85,5,330,0.3,,,,,,,,90,500,Rain,light rain,10n
1543802400,2018-12-03 02:00:00 +0000 UTC,2018-12-03 02:00:00 ,4887398,,,,275.77,274.15,278.15,1002,,,85,5,330,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1543806000,2018-12-03 03:00:00 +0000 UTC,2018-12-03 03:00:00 ,4887398,,,,275.37,273.85,277.55,1003,,,85,5,330,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1543806000,2018-12-03 03:00:00 +0000 UTC,2018-12-03 03:00:00 ,4887398,,,,275.37,273.85,277.55,1003,,,85,5,330,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1543809600,2018-12-03 04:00:00 +0000 UTC,2018-12-03 04:00:00 ,4887398,,,,275.17,274.15,276.15,1005,,,85,4,330,0.3,,,,,,,,90,500,Rain,light rain,10n
1543813200,2018-12-03 05:00:00 +0000 UTC,2018-12-03 05:00:00 ,4887398,,,,275.11,273.95,276.35,1006,,,81,6,330,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1543813200,2018-12-03 05:00:00 +0000 UTC,2018-12-03 05:00:00 ,4887398,,,,275.11,273.95,276.35,1006,,,81,6,330,,,,,,,,,90,600,Snow,light snow,13n
1543816800,2018-12-03 06:00:00 +0000 UTC,2018-12-03 06:00:00 ,4887398,,,,275,273.85,276.25,1007,,,78,6,330,,,,,,,,,90,301,Drizzle,drizzle,09n
1543820400,2018-12-03 07:00:00 +0000 UTC,2018-12-03 07:00:00 ,4887398,,,,274.97,273.75,276.45,1007,,,78,5,330,0.3,,,,,,,,90,500,Rain,light rain,10n
1543820400,2018-12-03 07:00:00 +0000 UTC,2018-12-03 07:00:00 ,4887398,,,,274.97,273.75,276.45,1007,,,78,5,330,0.3,,,,,,,,90,301,Drizzle,drizzle,09n
1543824000,2018-12-03 08:00:00 +0000 UTC,2018-12-03 08:00:00 ,4887398,,,,274.93,273.65,276.45,1008,,,75,5,330,0.3,,,,,,,,90,500,Rain,light rain,10n
1543827600,2018-12-03 09:00:00 +0000 UTC,2018-12-03 09:00:00 ,4887398,,,,274.75,273.45,276.45,1009,,,78,5,340,0.3,,,,,,,,90,500,Rain,light rain,10n
1543831200,2018-12-03 10:00:00 +0000 UTC,2018-12-03 10:00:00 ,4887398,,,,274.39,273.15,275.95,1010,,,78,4,330,,,,,,,,,90,600,Snow,light snow,13n
1543831200,2018-12-03 10:00:00 +0000 UTC,2018-12-03 10:00:00 ,4887398,,,,274.39,273.15,275.95,1010,,,78,4,330,,,,,,,,,90,701,Mist,mist,50n
1543834800,2018-12-03 11:00:00 +0000 UTC,2018-12-03 11:00:00 ,4887398,,,,274.23,273.15,275.85,1012,,,78,3,340,,,,,,,,,90,600,Snow,light snow,13n
1543834800,2018-12-03 11:00:00 +0000 UTC,2018-12-03 11:00:00 ,4887398,,,,274.23,273.15,275.85,1012,,,78,3,340,,,,,,,,,90,701,Mist,mist,50n
1543834800,2018-12-03 11:00:00 +0000 UTC,2018-12-03 11:00:00 ,4887398,,,,274.23,273.15,275.85,1012,,,78,3,340,,,,,,,,,90,301,Drizzle,drizzle,09n
1543838400,2018-12-03 12:00:00 +0000 UTC,2018-12-03 12:00:00 ,4887398,,,,273.79,272.85,275.15,1012,,,78,6,330,,,,,0.08,,,,90,600,Snow,light snow,13n
1543838400,2018-12-03 12:00:00 +0000 UTC,2018-12-03 12:00:00 ,4887398,,,,273.79,272.85,275.15,1012,,,78,6,330,,,,,0.08,,,,90,701,Mist,mist,50n
1543842000,2018-12-03 13:00:00 +0000 UTC,2018-12-03 13:00:00 ,4887398,,,,273.69,272.85,275.15,1013,,,84,5,330,3,,,,,,,,90,600,Snow,light snow,13n
1543842000,2018-12-03 13:00:00 +0000 UTC,2018-12-03 13:00:00 ,4887398,,,,273.69,272.85,275.15,1013,,,84,5,330,3,,,,,,,,90,701,Mist,mist,50n
1543842000,2018-12-03 13:00:00 +0000 UTC,2018-12-03 13:00:00 ,4887398,,,,273.69,272.85,275.15,1013,,,84,5,330,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1543845600,2018-12-03 14:00:00 +0000 UTC,2018-12-03 14:00:00 ,4887398,,,,273.55,272.85,274.25,1014,,,84,5,330,,,,,,,,,90,600,Snow,light snow,13d
1543845600,2018-12-03 14:00:00 +0000 UTC,2018-12-03 14:00:00 ,4887398,,,,273.55,272.85,274.25,1014,,,84,5,330,,,,,,,,,90,701,Mist,mist,50d
1543849200,2018-12-03 15:00:00 +0000 UTC,2018-12-03 15:00:00 ,4887398,,,,273.77,273.15,274.85,1015,,,81,5,350,0.3,,,,,,,,90,500,Rain,light rain,10d
1543849200,2018-12-03 15:00:00 +0000 UTC,2018-12-03 15:00:00 ,4887398,,,,273.77,273.15,274.85,1015,,,81,5,350,0.3,,,,,,,,90,602,Snow,heavy snow,13d
1543849200,2018-12-03 15:00:00 +0000 UTC,2018-12-03 15:00:00 ,4887398,,,,273.77,273.15,274.85,1015,,,81,5,350,0.3,,,,,,,,90,701,Mist,mist,50d
1543852800,2018-12-03 16:00:00 +0000 UTC,2018-12-03 16:00:00 ,4887398,,,,273.98,273.05,275.15,1016,,,78,7,350,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1543852800,2018-12-03 16:00:00 +0000 UTC,2018-12-03 16:00:00 ,4887398,,,,273.98,273.05,275.15,1016,,,78,7,350,0.9,,,,,,,,90,600,Snow,light snow,13d
1543852800,2018-12-03 16:00:00 +0000 UTC,2018-12-03 16:00:00 ,4887398,,,,273.98,273.05,275.15,1016,,,78,7,350,0.9,,,,,,,,90,701,Mist,mist,50d
1543856400,2018-12-03 17:00:00 +0000 UTC,2018-12-03 17:00:00 ,4887398,,,,274.34,273.15,275.45,1016,,,75,10,340,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1543856400,2018-12-03 17:00:00 +0000 UTC,2018-12-03 17:00:00 ,4887398,,,,274.34,273.15,275.45,1016,,,75,10,340,0.9,,,,,,,,90,600,Snow,light snow,13d
1543856400,2018-12-03 17:00:00 +0000 UTC,2018-12-03 17:00:00 ,4887398,,,,274.34,273.15,275.45,1016,,,75,10,340,0.9,,,,,,,,90,701,Mist,mist,50d
1543856400,2018-12-03 17:00:00 +0000 UTC,2018-12-03 17:00:00 ,4887398,,,,274.34,273.15,275.45,1016,,,75,10,340,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1543860000,2018-12-03 18:00:00 +0000 UTC,2018-12-03 18:00:00 ,4887398,,,,274.37,273.15,276.15,1016,,,72,8,360,,,,,0.13,,,,90,600,Snow,light snow,13d
1543860000,2018-12-03 18:00:00 +0000 UTC,2018-12-03 18:00:00 ,4887398,,,,274.37,273.15,276.15,1016,,,72,8,360,,,,,0.13,,,,90,701,Mist,mist,50d
1543860000,2018-12-03 18:00:00 +0000 UTC,2018-12-03 18:00:00 ,4887398,,,,274.37,273.15,276.15,1016,,,72,8,360,,,,,0.13,,,,90,721,Haze,haze,50d
1543863600,2018-12-03 19:00:00 +0000 UTC,2018-12-03 19:00:00 ,4887398,,,,274.34,273.15,275.75,1017,,,72,6,350,,,,,,,,,90,600,Snow,light snow,13d
1543863600,2018-12-03 19:00:00 +0000 UTC,2018-12-03 19:00:00 ,4887398,,,,274.34,273.15,275.75,1017,,,72,6,350,,,,,,,,,90,721,Haze,haze,50d
1543867200,2018-12-03 20:00:00 +0000 UTC,2018-12-03 20:00:00 ,4887398,,,,274.4,273.15,275.55,1017,,,72,7,350,0.3,,,,,,,,90,500,Rain,light rain,10d
1543867200,2018-12-03 20:00:00 +0000 UTC,2018-12-03 20:00:00 ,4887398,,,,274.4,273.15,275.55,1017,,,72,7,350,0.3,,,,,,,,90,600,Snow,light snow,13d
1543867200,2018-12-03 20:00:00 +0000 UTC,2018-12-03 20:00:00 ,4887398,,,,274.4,273.15,275.55,1017,,,72,7,350,0.3,,,,,,,,90,701,Mist,mist,50d
1543870800,2018-12-03 21:00:00 +0000 UTC,2018-12-03 21:00:00 ,4887398,,,,274.05,272.55,275.35,1018,,,69,7,340,0.3,,,,,,,,90,500,Rain,light rain,10d
1543870800,2018-12-03 21:00:00 +0000 UTC,2018-12-03 21:00:00 ,4887398,,,,274.05,272.55,275.35,1018,,,69,7,340,0.3,,,,,,,,90,600,Snow,light snow,13d
1543870800,2018-12-03 21:00:00 +0000 UTC,2018-12-03 21:00:00 ,4887398,,,,274.05,272.55,275.35,1018,,,69,7,340,0.3,,,,,,,,90,701,Mist,mist,50d
1543874400,2018-12-03 22:00:00 +0000 UTC,2018-12-03 22:00:00 ,4887398,,,,273.71,272.55,275.15,1019,,,71,5,340,,,,,,,,,90,600,Snow,light snow,13d
1543878000,2018-12-03 23:00:00 +0000 UTC,2018-12-03 23:00:00 ,4887398,,,,273.26,271.95,275.15,1020,,,72,7,330,,,,,,,,,90,600,Snow,light snow,13n
1543881600,2018-12-04 00:00:00 +0000 UTC,2018-12-04 00:00:00 ,4887398,,,,272.88,271.95,274.15,1021,,,72,6,330,,,,,,,,,90,804,Clouds,overcast clouds,04n
1543885200,2018-12-04 01:00:00 +0000 UTC,2018-12-04 01:00:00 ,4887398,,,,272.69,271.65,274.15,1021,,,69,7,340,,,,,,,,,90,804,Clouds,overcast clouds,04n
1543888800,2018-12-04 02:00:00 +0000 UTC,2018-12-04 02:00:00 ,4887398,,,,272.52,271.55,274.15,1022,,,72,6,330,,,,,,,,,90,600,Snow,light snow,13n
1543892400,2018-12-04 03:00:00 +0000 UTC,2018-12-04 03:00:00 ,4887398,,,,272.31,271.15,274.15,1022,,,72,5,330,,,,,,,,,90,600,Snow,light snow,13n
1543896000,2018-12-04 04:00:00 +0000 UTC,2018-12-04 04:00:00 ,4887398,,,,272.14,271.15,273.15,1022,,,74,3,310,,,,,,,,,90,804,Clouds,overcast clouds,04n
1543899600,2018-12-04 05:00:00 +0000 UTC,2018-12-04 05:00:00 ,4887398,,,,272.01,270.95,273.25,1023,,,74,4,300,,,,,,,,,90,600,Snow,light snow,13n
1543903200,2018-12-04 06:00:00 +0000 UTC,2018-12-04 06:00:00 ,4887398,,,,271.91,271.05,273.15,1023,,,71,5,310,,,,,,,,,90,600,Snow,light snow,13n
1543906800,2018-12-04 07:00:00 +0000 UTC,2018-12-04 07:00:00 ,4887398,,,,271.9,271.15,273.05,1023,,,71,5,310,,,,,,,,,90,600,Snow,light snow,13n
1543910400,2018-12-04 08:00:00 +0000 UTC,2018-12-04 08:00:00 ,4887398,,,,272.04,270.95,273.15,1023,,,68,4,310,,,,,,,,,90,600,Snow,light snow,13n
1543914000,2018-12-04 09:00:00 +0000 UTC,2018-12-04 09:00:00 ,4887398,,,,272.02,270.95,273.15,1023,,,68,4,310,,,,,,,,,90,600,Snow,light snow,13n
1543914000,2018-12-04 09:00:00 +0000 UTC,2018-12-04 09:00:00 ,4887398,,,,272.02,270.95,273.15,1023,,,68,4,310,,,,,,,,,90,701,Mist,mist,50n
1543917600,2018-12-04 10:00:00 +0000 UTC,2018-12-04 10:00:00 ,4887398,,,,272.02,270.95,273.15,1023,,,65,4,320,,,,,,,,,90,600,Snow,light snow,13n
1543917600,2018-12-04 10:00:00 +0000 UTC,2018-12-04 10:00:00 ,4887398,,,,272.02,270.95,273.15,1023,,,65,4,320,,,,,,,,,90,701,Mist,mist,50n
1543921200,2018-12-04 11:00:00 +0000 UTC,2018-12-04 11:00:00 ,4887398,,,,271.92,270.95,273.15,1023,,,65,4,310,,,,,0.26,,,,90,600,Snow,light snow,13n
1543924800,2018-12-04 12:00:00 +0000 UTC,2018-12-04 12:00:00 ,4887398,,,,271.76,270.85,272.65,1023,,,65,4,320,,,,,,,,,90,600,Snow,light snow,13n
1543928400,2018-12-04 13:00:00 +0000 UTC,2018-12-04 13:00:00 ,4887398,,,,271.8,270.95,272.65,1023,,,65,5,310,,,,,,,,,90,601,Snow,snow,13n
1543932000,2018-12-04 14:00:00 +0000 UTC,2018-12-04 14:00:00 ,4887398,,,,272.02,271.05,273.15,1024,,,63,3,330,,,,,,,,,90,701,Mist,mist,50d
1543935600,2018-12-04 15:00:00 +0000 UTC,2018-12-04 15:00:00 ,4887398,,,,272.17,271.15,273.15,1024,,,68,3,330,,,,,,,,,90,600,Snow,light snow,13d
1543939200,2018-12-04 16:00:00 +0000 UTC,2018-12-04 16:00:00 ,4887398,,,,272.19,271.45,273.15,1023,,,68,4,320,,,,,,,,,90,600,Snow,light snow,13d
1543942800,2018-12-04 17:00:00 +0000 UTC,2018-12-04 17:00:00 ,4887398,,,,272.49,271.65,273.15,1023,,,65,4,300,,,,,,,,,90,600,Snow,light snow,13d
