,dt,dt_iso_x,city_id_x,temp_x,temp_min_x,temp_max_x,pressure_x,humidity_x,wind_speed_x,wind_deg_x,weather_id_x,weather_main_x,weather_description_x,weather_icon_x,dt_iso_y,city_id_y,temp_y,temp_min_y,temp_max_y,pressure_y,humidity_y,wind_speed_y,wind_deg_y,weather_id_y,weather_main_y,weather_description_y,weather_icon_y
7144,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d
7145,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d
7146,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d
7147,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,211,Thunderstorm,proximity thunderstorm,11d
7148,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d
7149,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d
7150,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d
7151,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,211,Thunderstorm,proximity thunderstorm,11d
7152,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,502,Rain,heavy intensity rain,10d
7153,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,701,Mist,mist,50d
7154,1526151600,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d,2018-05-12 19:00:00 +0000 UTC,4887398,283.24,281.15,286.15,1020,87,2,60,300,Drizzle,light intensity drizzle,09d
7155,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d
7156,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d
7157,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d
7158,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d
7159,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d
7160,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d
7161,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,500,Rain,light rain,10d
7162,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,211,Thunderstorm,proximity thunderstorm,11d
7163,1526155200,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d,2018-05-12 20:00:00 +0000 UTC,4887398,282.25,281.15,285.15,1020,87,4,60,701,Mist,mist,50d
7164,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d
7165,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d
7166,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d
7167,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d
7168,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d
7169,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d
7170,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,501,Rain,moderate rain,10d
7171,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,701,Mist,mist,50d
7172,1526158800,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d,2018-05-12 21:00:00 +0000 UTC,4887398,282.33,280.15,285.15,1020,93,5,10,211,Thunderstorm,proximity thunderstorm,11d
7173,1526162400,2018-05-12 22:00:00 +0000 UTC,4887398,282.32,280.15,285.15,1017,100,3,70,701,Mist,mist,50d,2018-05-12 22:00:00 +0000 UTC,4887398,282.32,280.15,285.15,1017,100,3,70,701,Mist,mist,50d
7174,1526166000,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,701,Mist,mist,50d,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,701,Mist,mist,50d
7175,1526166000,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,701,Mist,mist,50d,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,500,Rain,light rain,10d
7176,1526166000,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,500,Rain,light rain,10d,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,701,Mist,mist,50d
7177,1526166000,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,500,Rain,light rain,10d,2018-05-12 23:00:00 +0000 UTC,4887398,282.64,281.15,285.15,1020,87,3,40,500,Rain,light rain,10d
7178,1526169600,2018-05-13 00:00:00 +0000 UTC,4887398,282.25,281.15,284.15,1019,93,3,30,701,Mist,mist,50d,2018-05-13 00:00:00 +0000 UTC,4887398,282.25,281.15,284.15,1019,93,3,30,701,Mist,mist,50d
7179,1526173200,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,500,Rain,light rain,10n,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,500,Rain,light rain,10n
7180,1526173200,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,500,Rain,light rain,10n,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,701,Mist,mist,50n
7181,1526173200,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,701,Mist,mist,50n,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,500,Rain,light rain,10n
7182,1526173200,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,701,Mist,mist,50n,2018-05-13 01:00:00 +0000 UTC,4887398,282.85,282.15,284.15,1019,87,4,20,701,Mist,mist,50n
7183,1526176800,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,701,Mist,mist,50n,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,701,Mist,mist,50n
7184,1526176800,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,701,Mist,mist,50n,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,721,Haze,haze,50n
7185,1526176800,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,721,Haze,haze,50n,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,701,Mist,mist,50n
7186,1526176800,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,721,Haze,haze,50n,2018-05-13 02:00:00 +0000 UTC,4887398,282.75,281.15,284.15,1019,81,4,10,721,Haze,haze,50n
7187,1526180400,2018-05-13 03:00:00 +0000 UTC,4887398,282.34,280.15,284.15,1019,93,4,30,701,Mist,mist,50n,2018-05-13 03:00:00 +0000 UTC,4887398,282.34,280.15,284.15,1019,93,4,30,701,Mist,mist,50n
7188,1526184000,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,300,Drizzle,light intensity drizzle,09n,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,300,Drizzle,light intensity drizzle,09n
7189,1526184000,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,300,Drizzle,light intensity drizzle,09n,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,701,Mist,mist,50n
7190,1526184000,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,701,Mist,mist,50n,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,300,Drizzle,light intensity drizzle,09n
7191,1526184000,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,701,Mist,mist,50n,2018-05-13 04:00:00 +0000 UTC,4887398,281.97,280.15,284.15,1018,93,3,30,701,Mist,mist,50n
7192,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n
7193,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n
7194,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n
7195,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n
7196,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n
7197,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n
7198,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,211,Thunderstorm,thunderstorm,11n
7199,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,701,Mist,mist,50n
7200,1526187600,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n,2018-05-13 05:00:00 +0000 UTC,4887398,281.94,279.15,284.15,1019,81,4,50,500,Rain,light rain,10n
7201,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n
7202,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n
7203,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n
7204,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n
7205,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n
7206,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n
7207,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,202,Thunderstorm,thunderstorm with heavy rain,11n
7208,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,701,Mist,mist,50n
7209,1526191200,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n,2018-05-13 06:00:00 +0000 UTC,4887398,282.04,280.15,284.15,1017,100,5,70,500,Rain,light rain,10n
7210,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n
7211,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n
7212,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n
7213,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n
7214,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n
7215,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n
7216,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,211,Thunderstorm,thunderstorm,11n
7217,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,701,Mist,mist,50n
7218,1526194800,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n,2018-05-13 07:00:00 +0000 UTC,4887398,282.34,280.15,285.15,1019,100,3,40,501,Rain,moderate rain,10n
7219,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n
7220,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n
7221,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n
7222,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n
7223,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n
7224,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n
7225,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,701,Mist,mist,50n
7226,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,211,Thunderstorm,proximity thunderstorm,11n
7227,1526198400,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n,2018-05-13 08:00:00 +0000 UTC,4887398,282.04,280.15,283.15,1016,93,4,90,500,Rain,light rain,10n
7228,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n
7229,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n
7230,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n
7231,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n
7232,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n
7233,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n
7234,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,701,Mist,mist,50n
7235,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,211,Thunderstorm,proximity thunderstorm,11n
7236,1526202000,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n,2018-05-13 09:00:00 +0000 UTC,4887398,283.25,282.15,285.15,1016,93,1,360,501,Rain,moderate rain,10n
7237,1526205600,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,501,Rain,moderate rain,10n,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,501,Rain,moderate rain,10n
7238,1526205600,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,501,Rain,moderate rain,10n,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,701,Mist,mist,50n
7239,1526205600,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,701,Mist,mist,50n,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,501,Rain,moderate rain,10n
7240,1526205600,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,701,Mist,mist,50n,2018-05-13 10:00:00 +0000 UTC,4887398,283.07,280.15,285.15,1016,100,2,100,701,Mist,mist,50n
7241,1526209200,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,500,Rain,light rain,10d,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,500,Rain,light rain,10d
7242,1526209200,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,500,Rain,light rain,10d,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,701,Mist,mist,50d
7243,1526209200,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,701,Mist,mist,50d,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,500,Rain,light rain,10d
7244,1526209200,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,701,Mist,mist,50d,2018-05-13 11:00:00 +0000 UTC,4887398,283.08,280.15,285.15,1017,100,4,10,701,Mist,mist,50d
7245,1526212800,2018-05-13 12:00:00 +0000 UTC,4887398,283.51,281.15,285.15,1017,100,2,30,701,Mist,mist,50d,2018-05-13 12:00:00 +0000 UTC,4887398,283.51,281.15,285.15,1017,100,2,30,701,Mist,mist,50d
7246,1526216400,2018-05-13 13:00:00 +0000 UTC,4887398,283.5,281.15,286.15,1017,93,4,50,701,Mist,mist,50d,2018-05-13 13:00:00 +0000 UTC,4887398,283.5,281.15,286.15,1017,93,4,50,701,Mist,mist,50d
7247,1526220000,2018-05-13 14:00:00 +0000 UTC,4887398,282.84,281.15,285.15,1018,100,3,60,701,Mist,mist,50d,2018-05-13 14:00:00 +0000 UTC,4887398,282.84,281.15,285.15,1018,100,3,60,701,Mist,mist,50d
7248,1526223600,2018-05-13 15:00:00 +0000 UTC,4887398,283.65,281.15,285.15,1018,93,2,60,701,Mist,mist,50d,2018-05-13 15:00:00 +0000 UTC,4887398,283.65,281.15,285.15,1018,93,2,60,701,Mist,mist,50d
